time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0100578895186,-0.081341812954,11.5825769523,6.21817934578,6.28172129218,0.0,0.0423033635203,-0.25991555581,2.38167362115,-0.133833591982,0.00843320776565,0.0,460.69683904403973,459.8441007997845,460.78101862646554,460.0245357139187
1.3800000000000008,0.0126284206811,-0.0985015653131,11.7313284515,6.21086917789,6.28199019749,0.0,0.0433336314442,-0.312929939547,2.57622276945,-0.104857515898,-0.00490404448228,0.0,472.0931047376064,471.0628501562771,470.86484515205785,473.08803926993943
1.4400000000000008,0.0152491230015,-0.118492908652,11.8847457702,6.20434732356,6.28149696306,0.0,0.0440545810717,-0.353976391854,2.53772649219,-0.117756607695,-0.0158526326515,0.0,397.7432627490197,396.7393824156884,399.3053896844188,398.1148857577414
1.5000000000000009,0.0179257659509,-0.141167620341,12.0372217884,6.19752406966,6.28053835781,0.0,0.0452513519615,-0.402458867664,2.54473030623,-0.106678962774,-0.0162261462318,0.0,414.44172925630795,414.4089722083685,412.2390786487499,413.2040827677313
1.560000000000001,0.0206975235006,-0.167058753901,12.1922570305,6.19109757426,6.27914752258,0.0,0.0472512582729,-0.461198217376,2.62286357044,-0.107980205702,-0.0431098743471,0.0,437.75812211815594,435.51517909968516,437.69343234568476,437.5748563497261
1.620000000000001,0.023626823038,-0.196708878186,12.3530933304,6.18422679933,6.27756079864,0.0,0.0505966691927,-0.527805911877,2.7379917087,-0.132623689754,-0.00513707090987,0.0,447.90190726589515,450.97912076844216,450.2787985143973,448.2687768054888
1.680000000000001,0.026776751788,-0.230393427559,12.5196948863,6.17625180205,6.27699115239,0.0,0.0544413836255,-0.595780528863,2.8151028889,-0.133508361309,-0.0200652830496,0.0,438.68912506360215,437.447903478288,438.2591060927437,438.16903393846485
1.740000000000001,0.0301901847055,-0.268628835128,12.6937742181,6.16781749212,6.27609503801,0.0,0.0594538585998,-0.679605860877,2.98697386663,-0.160954824247,-0.0062630483288,0.0,467.93986719897043,469.01316272224204,468.79341212867075,466.6379086553117
1.8000000000000012,0.0338835544951,-0.311468801744,12.8728278606,6.15800155418,6.27550568462,0.0,0.0636992657219,-0.749236856963,2.98136348322,-0.169485939039,-0.0181114147401,0.0,412.88132111907674,411.8347380414941,413.57533897654804,412.79539702164664
1.8600000000000012,0.0378915292052,-0.359421017506,13.0574727121,6.1477924187,6.27441524967,0.0,0.0700221624474,-0.850281546728,3.17274968191,-0.171517361593,-0.0182992037076,0.0,475.48420721943677,475.4699069887068,475.4731308130757,475.2917746580126
1.9200000000000013,0.0423000783554,-0.41360760315,13.2530696395,6.13769982519,6.2733906966,0.0,0.0770452653199,-0.95701888975,3.34643323131,-0.162310040341,-0.0147352274709,0.0,472.0689123380268,472.34394504471436,470.7297160532937,471.4162939338101
1.9800000000000013,0.047149609911,-0.474380702166,13.4587300477,6.12803548493,6.27215201054,0.0,0.0847150273024,-1.0697564665,3.50819715873,-0.158708258437,-0.0363589743451,0.0,470.06984827489794,468.39110480086305,469.71437623821714,469.97048295935986
2.0400000000000014,0.0525119665303,-0.542395125276,13.6756937979,6.11824177733,6.26972610678,0.0,0.0942968775029,-1.19842747838,3.72297570677,-0.174273765896,-0.0501626360082,0.0,487.23252940063935,486.19866481263983,487.237164215938,486.0489186976361
2.1000000000000014,0.0584276372738,-0.617369793957,13.8995531049,6.10807628422,6.26640380154,0.0,0.103175267115,-1.30164054147,3.7387062144,-0.161170396458,-0.0686255991342,0.0,428.28446135612927,426.7087951153002,425.9301802029998,427.0204559677125
2.1600000000000015,0.0648466409328,-0.697776176688,14.1190329807,6.0986017975,6.26198411815,0.0,0.111073208156,-1.37927733067,3.57763130238,-0.152080196714,-0.0863415425498,0.0,365.366180340405,363.5896812941934,363.5909490301601,364.4708939725508
